"","year","ccode","ACCU","PUCA","PRCA","PUINV","PRINV","UDENS","LTU","TFP","INFL","EPL","OG","TGLOB","FGLOB","EGLOB","LRG_pg","LRG_cp","OCR","PS","ROP","ACTPOP","ACTPOP_abs","UNR","VACR_v1","VACR_v2","VACR_v3","BECRU_v1","BECRU_v2","BECRU_v3","FEGAP_v1","FEGAP_v2","FEGAP_v3","VACR","BECRU","FEGAP","NAIRU","NAIRU_gap","Eighties","Nineties","FinancialCrisis","EuroCrisis","CovidCrisis","DCOU_AUT","DCOU_DEU","DCOU_FIN","DCOU_SWE","DCOU_GBR","DCOU_USA","DCLU_CON","DCLU_SOD","DCLU_LIB","DCLU_LIBEU","DCLU_LIBUS","DCLU_MED"
"371","2022","FIN",7.619180788,1.367048592,6.252132703,4.337173096,19.835858,NA,NA,0.381719654,7.123507,NA,-0.4387914,NA,NA,NA,NA,NA,NA,NA,NA,1.616533235,2830275,8.821455884,2.441277401,3.417089853,2.096822412,4.640648758,5.490328532,4.300816946,4.180807126,3.331127352,4.520638938,2.441277401,4.640648758,4.180807126,6.5,2.321455884191,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"372","1970","GBR",7.223322597,2.052800812,5.544969087,6.251491513,16.88635692,44.8,NA,1.558485972,6.366568,0.921176500220169,NA,58.15,40.73,49.44,7.4261,5.2736,43.4741184,30.7571481,13.371399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"373","1971","GBR",7.504653802,2.01104611,5.842996035,5.91420501,17.18343316,45.3,NA,2.650206556,9.44484,1.01647063742521,1.030398,58.08,49.33,53.7,7.4261,9,42.30798,30.3768946,12.8518505,NA,25564750,2.538772385,0.523992899,0.523992899,0.523992899,1.153385756,1.153385756,1.153385756,1.385386629,1.385386629,1.385386629,0.523992899,1.153385756,1.385386629,4,-1.46122761544386,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"374","1972","GBR",7.627185298,1.950032921,6.001691318,5.616035578,17.28468869,46.2,NA,3.064391401,7.071091,1.11176477463025,2.3788423,57.26,54.87,56.06,7.4261,9,41.4288597,30.0721372,12.4585435,0.509490607,25695000,2.799659916,0.584610877,0.584610877,0.584610877,1.279340314,1.279340314,1.279340314,1.520319601,1.520319601,1.520319601,0.584610877,1.279340314,1.520319601,4.4,-1.60034008421134,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"375","1973","GBR",7.54001965,2.117403917,5.805203343,6.425673645,17.61701762,45.5,NA,4.042796193,9.196044,1.1594118413042,6.0622674,60.88,56.72,58.8,7.4261,9,39.7225457,29.4521984,11.699163,0.841603425,25911250,1.973334495,1.193013882,1.193013882,1.193013882,1.534345283,1.534345283,1.534345283,0.438989213,0.438989213,0.438989213,1.193013882,1.534345283,0.438989213,5,-3.02666550477745,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"376","1974","GBR",6.814337159,2.017837671,5.176211436,6.770248742,17.36722407,46.4,NA,-3.79448738,16.04399,1.2070589118353,0.8786217,65.29,58.1,61.69,4.3562,2.3808,35.3891764,27.6288257,9.7776139,0.259539775,25978500,1.978723602,1.163919378,1.163919378,1.163919378,1.517588463,1.517588463,1.517588463,0.461135138,0.461135138,0.461135138,1.163919378,1.517588463,0.461135138,5.4,-3.42127639830084,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"377","1975","GBR",6.309636286,1.915428688,4.761114404,6.249407387,15.53393437,43.8,NA,-2.069583779,24.20729,1.25470586279496,-2.6294829,63.44,59.64,61.54,4.3562,1,34.6042963,27.3931857,9.4792191,0.493677464,26106750,3.022902028,0.593476899,0.593476899,0.593476899,1.339411259,1.339411259,1.339411259,1.683490769,1.683490769,1.683490769,0.593476899,1.339411259,1.683490769,5.7,-2.67709797217247,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"378","1976","GBR",6.274338994,1.81507216,4.794924808,5.742120227,15.16911301,46.5,NA,2.877831461,16.55952,1.30235293332605,-1.6640273,65.25,65.28,65.27,4.3562,1,34.5962662,27.5613811,9.5352088,0.355272104,26199500,4.129499941,0.478175047,0.478175047,0.478175047,1.40521309,1.40521309,1.40521309,2.724286851,2.724286851,2.724286851,0.478175047,1.40521309,2.724286851,6.1,-1.97050005916554,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"379","1977","GBR",6.303241887,1.412405865,5.094190261,4.350201171,15.69007393,48.3,NA,1.919143357,15.84027,1.35,-1.0157659,65.81,67.96,66.88,4.3562,1,34.9205483,27.7823946,9.7017645,0.304395122,26279250,4.377448249,0.599973032,0.599973032,0.599973032,1.620602018,1.620602018,1.620602018,2.756846231,2.756846231,2.756846231,0.599973032,1.620602018,2.756846231,6.5,-2.12255175096457,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"380","1978","GBR",6.680285831,1.253604184,5.562961898,3.751736476,16.64860993,50.3,NA,2.969183765,8.263139,1.35,1.3043732,63.48,67.6,65.54,4.3562,1,35.2944351,27.9965038,9.8812079,0.434753655,26393500,4.293538937,0.807183671,0.807183671,0.807183671,1.861632219,1.861632219,1.861632219,2.431906718,2.431906718,2.431906718,0.807183671,1.861632219,2.431906718,6.8,-2.50646106253404,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"381","1979","GBR",7.136360764,1.209888433,6.029943976,3.543971152,17.66274221,50.7,NA,2.130706046,13.42129,1.35,3.1129352,62.93,73.61,68.27,7.4261,6.2824,35.0277691,27.8190532,9.7443937,0.883740315,26626750,3.994975579,0.916097881,0.916097881,0.916097881,1.913057412,1.913057412,1.913057412,2.081918166,2.081918166,2.081918166,0.916097881,1.913057412,2.081918166,7.1,-3.10502442144909,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"382","1980","GBR",6.597826047,1.088583948,5.595133341,3.315480968,17.04099912,52.2,NA,-1.985117349,17.96593,1.35,-0.7046636,61.79,75.39,68.59,7.4261,9,33.7869646,27.2452654,9.2053482,1.098519346,26919250,5.016330549,0.510242352,0.510242352,0.510242352,1.599857586,1.599857586,1.599857586,3.416472963,3.416472963,3.416472963,0.510242352,1.599857586,3.416472963,7.5,-2.48366945057295,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"383","1981","GBR",6.119579491,0.855481909,5.29355076,2.622437195,16.22711628,52.1,NA,0.813223978,11.87662,1.35,-2.9234325,60.88,77.83,69.35,7.4261,9,33.2135491,27.3511499,9.0842876,0.44577765,27039250,7.961192561,0.348677142,0.348677142,0.348677142,1.666098997,1.666098997,1.666098997,6.295093565,6.295093565,6.295093565,0.348677142,1.666098997,6.295093565,7.8,0.161192561485858,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"384","1982","GBR",6.383021246,0.799977207,5.583697214,2.340777099,16.33820371,52,NA,2.726487172,8.59887,1.35,-2.8019606,60.67,78.63,69.65,7.4261,9,35.0933986,28.0618485,9.8478563,-0.79144207,26825250,9.402175244,0.436029627,0.436029627,0.436029627,2.024753556,2.024753556,2.024753556,7.377421688,7.377421688,7.377421688,0.436029627,2.024753556,7.377421688,8.1,1.30217524382416,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"385","1983","GBR",6.775756405,0.991358286,5.831390173,2.735667562,16.09180572,50.1,45.6173913,4.094777811,4.609302,1.35,-1.0814287,60.26,79.63,69.94,7.4261,9,36.5207188,28.7808299,10.510966,0.114630805,26856000,10.2836437,0.522421541,0.522421541,0.522421541,2.317843177,2.317843177,2.317843177,7.965800523,7.965800523,7.965800523,0.522421541,2.317843177,7.965800523,8.3,1.9836436992754,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"386","1984","GBR",7.108784901,1.044710835,6.114877531,2.897863022,16.96170546,47.8,46.2943072,0.490224965,4.960712,1.35,-1.7215185,61.79,80.17,70.98,7.4261,9,36.3297848,28.9615375,10.5216643,2.495717903,27526250,10.49052746,0.556340653,0.556340653,0.556340653,2.415844965,2.415844965,2.415844965,8.074682498,8.074682498,8.074682498,0.556340653,2.415844965,8.074682498,8.5,1.9905274628938,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"387","1985","GBR",7.135502146,1.001426082,6.169695202,2.794906843,17.2191674,45.3,50.25924978,2.804815093,6.071394,1.35,-0.8269366,61.82,81.21,71.52,7.4261,9,36.6818191,29.1447677,10.690831,0.788338404,27743250,10.8034748,0.594759339,0.594759339,0.594759339,2.534850593,2.534850593,2.534850593,8.268624203,8.268624203,8.268624203,0.594759339,2.534850593,8.268624203,8.6,2.2034747961613,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"388","1986","GBR",6.934487623,1.005708125,5.973976392,2.876298155,17.08541161,45.5,48.18802269,2.396607806,3.427615,1.35,-0.858431,59.97,81.13,70.55,7.4261,9,36.4598218,29.1422888,10.6252266,0.58662918,27906000,10.98930788,0.68655839,0.68655839,0.68655839,2.74678021,2.74678021,2.74678021,8.242527673,8.242527673,8.242527673,0.68655839,2.74678021,8.242527673,8.7,2.2893078829614,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"389","1987","GBR",7.626217797,0.949553912,6.67541073,2.632707798,18.50806537,44,47.93720938,2.869904813,4.148918,1.35,1.2049649,59.15,82.5,70.82,7.4261,9,37.022916,29.435698,10.8979537,0.977388375,28178750,9.866297898,0.844576492,0.844576492,0.844576492,2.886666462,2.886666462,2.886666462,6.979631436,6.979631436,6.979631436,0.844576492,2.886666462,6.979631436,8.7,1.16629789836124,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"390","1988","GBR",8.551483345,0.826676086,7.72469795,2.208341089,20.63537118,42.3,43.02021403,1.940812537,4.2094,1.35,3.6841069,58.44,82.11,70.27,7.4261,9,36.849686,29.9879377,11.0504609,1.194162268,28515250,7.90310678,0.881211146,0.881211146,0.881211146,2.638997116,2.638997116,2.638997116,5.264109663,5.264109663,5.264109663,0.881211146,2.638997116,5.264109663,8.7,-0.796893220388291,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"391","1989","GBR",8.665554829,0.963995736,7.70076293,2.702196084,21.58616543,41.1,39.14678855,-0.26169019,5.7,1.35,3.2700755,59.84,82.12,70.98,7.4261,9,35.2643784,28.8730924,10.1819166,1.106425509,28830750,6.132977189,0.770866322,0.770866322,0.770866322,2.174328762,2.174328762,2.174328762,3.958648427,3.958648427,3.958648427,0.770866322,2.174328762,3.958648427,8.7,-2.56702281079581,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"392","1990","GBR",8.199615111,1.049940206,7.148167794,3.006066607,20.46580214,39.6,34.39188166,-0.684797452,8,1.35,1.5065312,58.16,82.78,70.47,7.4261,9,33.485154,27.0888121,9.0707305,0.324306513,28924250,5.698169847,0.610321925,0.610321925,0.610321925,1.864864067,1.864864067,1.864864067,3.83330578,3.83330578,3.83330578,0.610321925,1.864864067,3.83330578,8.6,-2.90183015301351,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"393","1991","GBR",7.401468251,0.963637941,6.436387962,2.741777116,18.31304112,39.8,28.82069051,-0.167635599,7.5,1.35,-1.4885045,57.26,82.57,69.92,7.4261,9,35.6497863,26.6787465,9.5109161,-0.802095128,28692250,7.907022362,0.421608361,0.421608361,0.421608361,1.825833163,1.825833163,1.825833163,6.081189199,6.081189199,6.081189199,0.421608361,1.825833163,6.081189199,8.6,-0.69297763824338,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"394","1992","GBR",7.170113186,0.92990458,6.23883401,2.524624183,16.93798649,39.5,35.39115584,0.877619676,4.6,1.35,-2.7848401,59.84,81.87,70.86,7.4261,9,38.3528035,27.4878305,10.5423536,-1.154492938,28361000,9.667700759,0.42381812,0.42381812,0.42381812,2.024190396,2.024190396,2.024190396,7.643510363,7.643510363,7.643510363,0.42381812,2.024190396,7.643510363,8.4,1.26770075870883,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"395","1993","GBR",7.120995638,0.885180831,6.234655949,2.323529263,16.36547589,37.5,42.51944012,2.372105112,2.6,1.35,-2.2153873,61.21,83.58,72.4,7.4261,9,40.5379069,29.4263843,11.9288403,-0.45484997,28232000,10.18917006,0.463661655,0.463661655,0.463661655,2.173551805,2.173551805,2.173551805,8.015618251,8.015618251,8.015618251,0.463661655,2.173551805,8.015618251,8.3,1.8891700559633,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"396","1994","GBR",7.129583314,0.902000983,6.226335234,2.316481129,15.99021324,36.2,45.43556778,2.735854467,2.2,1.35,-0.5999375,62.68,83.58,73.13,7.4261,9,41.9956223,30.7878739,12.9295592,-0.185073675,28179750,9.221056971,0.571106759,0.571106759,0.571106759,2.294821988,2.294821988,2.294821988,6.926234982,6.926234982,6.926234982,0.571106759,2.294821988,6.926234982,8.1,1.12105697065792,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"397","1995","GBR",6.991737076,0.803202019,6.187751706,2.076868462,15.99989302,33.9,43.56256077,1.175495961,2.7,1.35,-0.410338,61.84,83.99,72.91,7.4261,9,44.3386229,32.2328163,14.2915869,0.265261402,28254500,8.104155856,0.653931869,0.653931869,0.653931869,2.302078579,2.302078579,2.302078579,5.802077277,5.802077277,5.802077277,0.653931869,2.302078579,5.802077277,8,0.104155856092349,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"398","1996","GBR",7.183547776,0.635432072,6.548346039,1.647415682,16.97718519,32.6,39.80642236,1.146321058,2.9,1.35,-0.5760406,63.1,85.02,74.06,7.4261,9,43.4267585,33.0246717,14.3415444,0.358349997,28355750,7.362360461,0.802507219,0.802507219,0.802507219,2.430709242,2.430709242,2.430709242,4.931651219,4.931651219,4.931651219,0.802507219,2.430709242,4.931651219,7.8,-0.43763953946394,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"399","1997","GBR",6.949441464,0.655390365,6.294049289,1.617796301,15.53652632,31.4,38.64909659,3.147158174,2.2,1.35,1.5189434,64.77,85.39,75.08,4.3562,3.652,39.6010442,32.1715783,12.7402809,0.554561244,28513000,5.557256627,1.002315891,1.002315891,1.002315891,2.360111571,2.360111571,2.360111571,3.197145056,3.197145056,3.197145056,1.002315891,2.360111571,3.197145056,7.6,-2.0427433725645,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"400","1998","GBR",7.276306836,0.709967624,6.56633825,1.709052191,15.80665708,30.1,32.65943702,1.697141973,1.8,1.35,1.6746546,65.59,86.88,76.23,4.3562,1,38.7893346,31.7769952,12.326085,0.247255638,28583500,4.715440648,1.043561498,1.043561498,1.043561498,2.218299417,2.218299417,2.218299417,2.497141231,2.497141231,2.497141231,1.043561498,2.218299417,2.497141231,7.4,-2.68455935150721,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"401","1999","GBR",7.280071769,0.713618977,6.566453406,1.711918556,15.75243063,30,29.61514631,1.378571985,1.7,1.35,1.6489275,67.37,89.24,78.31,4.3562,1,38.0934744,29.4046883,11.2012674,1.089789564,28895000,4.319732749,1.095756314,1.095756314,1.095756314,2.175631962,2.175631962,2.175631962,2.144100786,2.144100786,2.144100786,1.095756314,2.175631962,2.144100786,7.2,-2.88026725107368,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"402","2000","GBR",7.475409205,0.697758315,6.777650858,1.66045608,16.12878176,29.8,26.70945178,2.527098908,1.2,1.51,2.6319777,69.23,90.56,79.89,4.3562,1,37.5164893,28.5947596,10.7277499,0.606506316,29070250,3.744110707,1.240083041,1.240083041,1.240083041,2.154764068,2.154764068,2.154764068,1.589346639,1.589346639,1.589346639,1.240083041,2.154764068,1.589346639,7,-3.25588929326757,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"403","2001","GBR",7.420274052,0.794565293,6.625709634,1.900425036,15.84723694,29.3,25.27700034,0.887381624,1.6,1.51,1.8928089,68.8,91.31,80.05,4.3562,1,36.3559401,27.1667184,9.8767159,0.448052562,29200500,3.321807341,2.008513654,1.922905853,1.922905853,2.583001239,2.527354897,2.527354897,0.738806102,0.794452444,0.794452444,2.008513654,2.583001239,0.738806102,6.8,-3.47819265885663,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"404","2002","GBR",7.483865892,0.842928956,6.640934749,1.99401628,15.70966557,28.8,21.75296713,0.53366439,1.5,1.51,0.9373099,69.11,89.7,79.4,4.3562,1,35.997581,28.0784341,10.107557,0.932347049,29472750,3.212068827,2.07572988,2.079688518,2.079688518,2.582128432,2.584589457,2.584589457,0.629940395,0.627479371,0.627479371,2.07572988,2.582128432,0.629940395,6.6,-3.38793117257108,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"405","2003","GBR",7.569987945,0.903865186,6.666122816,2.086808247,15.3904811,29.3,21.44655026,1.794234331,1.4,1.51,1.4472253,69.86,90.44,80.15,4.3562,1,35.8143797,29.0610765,10.4080443,0.808373837,29711000,3.140479114,2.000891701,2.003361816,2.003361816,2.506742627,2.508289445,2.508289445,0.633736488,0.632189669,0.632189669,2.000891701,2.506742627,0.633736488,6.5,-3.35952088556599,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"406","2004","GBR",7.625064044,1.052842008,6.57222103,2.406870689,15.02455832,28.8,20.50722793,0.942070129,1.4,1.51,1.3250524,68.61,90.35,79.48,4.3562,1,35.2954718,28.2956962,9.9870995,0.817037461,29953750,2.849034411,2.151576458,2.158399077,2.158399077,2.475866589,2.479788951,2.479788951,0.373167822,0.36924546,0.36924546,2.151576458,2.475866589,0.373167822,6.3,-3.45096558876987,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"407","2005","GBR",7.79876465,0.645784923,7.152979543,1.4502272,16.06331322,28.6,21.05861789,1.216999674,2.1,1.51,1.4866567,69.34,89.91,79.63,4.3562,1,34.6451943,28.8637013,9.9998854,1.201852856,30313750,2.842607402,2.073474008,2.076034277,2.076034277,2.42777111,2.42926952,2.42926952,0.414836291,0.413337882,0.413337882,2.073474008,2.42777111,0.414836291,6.2,-3.35739259834421,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"408","2006","GBR",7.848601082,1.093591888,6.755011628,2.475155281,15.28879547,28.3,22.35505808,0.769911997,2.5,1.51,1.4587782,68.89,90.08,79.49,4.3562,1,33.762677,28.2735714,9.5459146,1.632097645,30808500,3.066930367,1.97340721,1.983458749,1.983458749,2.46014278,2.466400184,2.466400184,0.606787587,0.600530183,0.600530183,1.97340721,2.46014278,0.606787587,6.1,-3.03306963339748,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"409","2007","GBR",7.985696994,1.101434027,6.884262346,2.491538052,15.57279073,28,23.77576855,1.233490516,2.4,1.51,2.0111906,68.27,89.62,78.95,4.3562,1,33.3532933,27.9314788,9.316068,0.727072074,31032500,2.786052415,2.150808548,2.15284233,2.15284233,2.447910405,2.44906749,2.44906749,0.33814201,0.336984925,0.336984925,2.150808548,2.447910405,0.33814201,6,-3.21394758529602,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"410","2008","GBR",7.567075171,1.26829349,6.298780415,2.938102742,14.5916258,27.5,24.1643256,-1.251098603,3.5,1.51,0.3022228,69.68,88.27,78.97,4.3562,1,31.92938,28.2505782,9.0202345,1.231773141,31414750,2.883340531,1.986063852,1.988806673,1.988806673,2.393010322,2.394662166,2.394662166,0.490330209,0.488678365,0.488678365,1.986063852,2.393010322,0.490330209,5.9,-3.01665946927371,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"411","2009","GBR",6.591098332,1.344098547,5.246999889,3.269127232,12.76179508,27.4,24.52439257,-3.756527561,2,1.51,-5.0449888,70.19,88.83,79.51,4.3562,1,29.8800958,26.8280166,8.0162371,0.459179207,31559000,4.840944866,1.412403754,1.421912937,1.421912937,2.614836267,2.623623855,2.623623855,2.226108599,2.217321011,2.217321011,1.412403754,2.614836267,2.226108599,5.8,-0.95905513415774,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"412","2010","GBR",6.856700261,1.345849509,5.510851721,3.134370873,12.83431246,26.6,32.5512516,2.045265083,2.5,1.51,-3.7178202,72.29,88.12,80.2,4.3562,5.9752,31.0507808,27.4137451,8.5121819,0.52679109,31725250,4.717307558,1.485462433,1.49330461,1.49330461,2.647146229,2.654124549,2.654124549,2.070161328,2.063183009,2.063183009,1.485462433,2.647146229,2.070161328,5.7,-0.98269244212573,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"413","2011","GBR",6.79726718,1.261154198,5.536113956,2.901435113,12.73648809,26,33.46039387,0.591581297,3.8,1.51,-3.7311931,73.86,88.04,80.95,4.3562,9,31.3913498,27.707867,8.6978735,0.774619585,31971000,4.799245066,1.463849711,1.469869218,1.469869218,2.650542115,2.655986181,2.655986181,2.14870295,2.143258885,2.143258885,1.463849711,2.650542115,2.14870295,5.7,-0.90075493444853,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"414","2012","GBR",6.821673362,1.174737496,5.646936682,2.694017202,12.95008001,26.1,34.72646882,0.643963625,2.6,1.51,-3.2803236,72.76,88.11,80.44,4.3562,9,31.0289178,28.3499511,8.796683,0.927402959,32267500,4.91408452,1.495966322,1.500233236,1.500233236,2.711329,2.71519298,2.71519298,2.20275552,2.19889154,2.19889154,1.495966322,2.711329,2.20275552,5.6,-0.685915479999569,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"415","2013","GBR",7.014344784,1.131713094,5.882632268,2.561807593,13.31624781,25.6,36.15056311,0.889235951,2.3,1.35,-2.6123252,72.5,88.25,80.38,4.3562,9,30.5982017,27.8069723,8.5084335,0.773998605,32517250,4.371747294,1.661226159,1.664809704,1.664809704,2.694895353,2.69780046,2.69780046,1.676851941,1.673946835,1.673946835,1.661226159,2.694895353,1.676851941,5.5,-1.12825270579877,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"416","2014","GBR",7.409070569,1.225615565,6.183457639,2.732513291,13.7860359,25,35.73224685,1.402928212,1.5,1.35,-0.8887004,72.54,87.75,80.14,4.3562,9,30.906338,29.245341,9.038664,0.806495014,32779500,3.161144511,2.037778963,2.043246891,2.043246891,2.538053148,2.541456019,2.541456019,0.623091363,0.619688492,0.619688492,2.037778963,2.538053148,0.623091363,5.3,-2.13885548868051,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"417","2015","GBR",7.792229121,1.200206902,6.592023446,2.663042776,14.6265118,24.7,30.668295,0.833664403,0.4,1.35,-0.1249502,71.94,88.63,80.29,4.3562,9,30.5830534,29.1889456,8.9268708,0.871733858,33065250,2.413330258,2.2273848,2.229797837,2.229797837,2.318494153,2.319749683,2.319749683,0.094836106,0.093580576,0.093580576,2.2273848,2.318494153,0.094836106,5.2,-2.78666974161427,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"418","2016","GBR",8.054413949,1.188781219,6.86563313,2.618155625,15.12077724,23.6,26.4733021,0.6816258,1,1.35,0.3870988,73.06,88.46,80.76,4.3562,9,30.5603082,28.9324619,8.8418495,0.943588813,33377250,2.315343886,2.249290008,2.253257805,2.253257805,2.282077971,2.284089902,2.284089902,0.033265914,0.031253983,0.031253983,2.249290008,2.282077971,0.033265914,5.1,-2.78465611437695,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"419","2017","GBR",8.207737912,1.198795955,7.00894399,2.649438783,15.49034926,23.3,25.49170069,1.191489897,2.6,1.35,1.4664042,74.18,89.27,81.72,4.3562,9,29.9597464,28.6346377,8.5788648,0.466635208,33533000,2.37134398,2.369249167,2.373503888,2.373503888,2.370296342,2.372423689,2.372423689,0.001047638,-0.001079708,-0.001079708,2.369249167,2.370296342,0.001047638,5,-2.62865601960038,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"420","2018","GBR",8.073355295,1.194667349,6.878687696,2.6485929,15.25013922,23.4,25.14760598,0.409085531,2.3,1.35,2.0902864,73.32,89.49,81.41,4.3562,9,29.6796622,28.2156875,8.3743207,0.85438225,33819500,2.662244574,2.477070789,2.478824885,2.478824885,2.567989148,2.568898227,2.568898227,0.094255425,0.093346347,0.093346347,2.477070789,2.567989148,0.094255425,4.9,-2.2377554264872,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"421","2019","GBR",8.107213048,1.241110022,6.866101191,2.758730654,15.26192159,23.5,24.09648958,0.364980187,1.7,1.35,2.9010348,73.08,89.55,81.31,4.3562,9,29.3836896,28.0840733,8.2521369,0.841230651,34104000,3.321683233,2.417715248,2.416935177,2.416935177,2.833881473,2.833424263,2.833424263,0.48780176,0.488258971,0.488258971,2.417715248,2.833881473,0.48780176,4.7,-1.37831676686479,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"422","2020","GBR",7.219603755,1.301861839,5.91774214,3.127473568,14.21624136,NA,20.0371344,-10.76642794,1,NA,-8.6909408,71.23,88.91,80.07,4.3562,9,NA,NA,NA,-0.128284072,34060250,6.594593648,1.620958022,1.624897656,1.629412239,3.269489176,3.273459907,3.27800421,3.325104472,3.321133742,3.316589439,1.620958022,3.269489176,3.325104472,4.7,1.89459364823694,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"423","2021","GBR",7.555729122,1.361872255,6.193857433,3.108733774,14.13866369,NA,28.42455302,7.329388423,2.5,NA,-2.2801258,NA,NA,NA,NA,NA,NA,NA,NA,-0.378740614,33931250,6.720262196,2.847231186,2.84703332,2.847231186,4.374258806,4.374106811,4.374258806,2.34600339,2.346155385,2.34600339,2.847231186,4.374258806,2.34600339,4.6,2.12026219596891,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"424","2022","GBR",7.748995774,1.331740875,6.417255448,2.993242367,14.42352732,NA,NA,3.304588723,7.9,NA,1.08016,NA,NA,NA,NA,NA,NA,NA,NA,0.219561614,34005750,4.678329023,3.648602759,3.651293917,3.648602759,4.131508706,4.133032096,4.131508706,0.546820318,0.545296927,0.546820318,3.648602759,4.131508706,0.546820318,4.4,0.27832902341011,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"425","1970","USA",6.436384622,1.689182355,4.747203117,5.571187748,15.65701877,27.4,2.101661779,-1.024248696,5.838255,0.09,-0.2324043,39.58,37.7,38.64,6.80952380952381,9,35.8729145,22.248596,7.9812198,2.590914864,82796083.33,4.983333333,3.650001773,3.650001773,3.650001773,4.264876962,4.264876962,4.264876962,0.718456371,0.718456371,0.718456371,3.650001773,4.264876962,0.718456371,4.6,0.383333333333328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"426","1971","USA",6.339237708,1.50115666,4.838072913,5.022891837,16.18826175,26.9,3.523790563,2.004171028,4.292767,0.09,0.0555229,39.48,37.7,38.59,6.80952380952381,9,35.4492718,23.3615273,8.2814913,1.908403477,84376166.67,5.95,3.184062095,3.184062095,3.184062095,4.352604906,4.352604906,4.352604906,1.597395094,1.597395094,1.597395094,3.184062095,4.352604906,1.597395094,4.9,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
