"","ccode","cname","year","ACTPOP_level","ACTPOP_growth","UNR","VACR","BECRU","FEGAP","ACCU","PUCA","PRCA","PUINV","PRINV","UDENS","LTU","TFP","INFL","EPL","OG","TGLOB","FGLOB","EGLOB","LRG_pg","LRG_cp","OCR","PS","ROP","FinancialCrisis","EuroCrisis","CovidCrisis","DCOU_AUT","DCOU_DEU","DCOU_FIN","DCOU_SWE","DCOU_GBR","DCOU_USA","DCLU_CON","DCLU_EAS","DCLU_MED","DCLU_SOD","DCLU_LIB","DCLU_LIBEU","DCLU_LIBUS"
"447","ESP","Spain","2015",22766250,-0.158814202990661,22.075,0.267151927031963,2.42845193265804,19.646548067342,5.171183814,0.745434503,4.42574931,2.595604086,15.4104659,14.4,51.60045279,1.633196274,-0.5003657,1.96,-5.2558591,70.01,80.22,75.11,7.5969,5,24.8844695,29.182167,7.2618274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"448","ESP","Spain","2016",22652500,-0.156528428130378,19.65,0.311570991727363,2.47434233432698,17.175657665673,5.25490779,0.584153,4.670754787,1.995477468,15.95538486,13.9,48.35537711,1.0560643,-0.202598,1.96,-2.8495504,70.15,81,75.57,7.5969,5,25.201837,29.7666508,7.5017428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"449","ESP","Spain","2017",22557250,-0.0164757167546498,17.225,0.356254963540692,2.47719432967792,14.7478056703221,5.557250229,0.590918311,4.966331917,1.98427172,16.6766739,13.4,44.4816721,0.814983253,1.956076,1.96,-0.6586796,72.66,81.65,77.16,7.5969,5,25.3272544,30.0366587,7.607461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"450","ESP","Spain","2018",22604250,0.112979493888497,15.225,0.426202656956884,2.54733889621475,12.6776611037853,5.834275249,0.645645898,5.188629349,2.150999411,17.28616059,13,41.7286987,0.440922874,1.674981,1.96,0.8534844,73.33,81.58,77.45,3.7377,2.72054794520548,25.1400349,29.7330405,7.4748968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"451","ESP","Spain","2019",22803250,0.324509027004906,14.1,0.446399744722904,2.50883168040284,11.5911683195972,6.009078759,0.654346101,5.354732661,2.181350175,17.85071693,12.5,37.83839571,-0.153487581,0.699519,2.05,1.9563486,73.94,82.04,77.99,3.7377,1,24.4224913,29.5481109,7.2163848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"452","ESP","Spain","2020",22465750,-0.126377087474801,15.5,0.378492220182699,2.42211259293036,13.0778874070696,5.384037544,0.700647674,4.68338987,2.648863271,17.70598816,NA,32.08040355,-7.314096539,-0.322753,NA,-9.6175332,68.55,82.39,75.47,3.7377,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"453","ESP","Spain","2021",22916000,0.219095716029347,14.8,0.489996029873575,2.69294285905381,12.1070571409462,5.393206486,0.749555095,4.643651391,2.747169886,17.01929499,NA,41.73100364,1.233698291,3.093135,NA,-4.8157898,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"454","ESP","Spain","2022",23088750,0.19649914321322,12.925,0.609237352354282,2.80613484693432,10.1188651530657,5.600183335,0.780664254,4.819517663,2.793412738,17.24544445,NA,NA,2.131296753,8.390576,NA,-1.4518459,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"455","SWE","Sweden","2000",NA,NA,6.66834981410704,NA,NA,NA,6.350092882,1.111577588,5.238522447,3.896557154,18.36327247,81,26.44341801,2.518645992,0.8991438,2.49,1.9129533,78.23,86.99,82.61,3.4447,1,24.4332489,28.9025492,7.0618318,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"456","SWE","Sweden","2001",4462000,NA,5.87231204405241,1.54680962221698,3.01385944834873,2.85845259570368,6.381640028,1.156585312,5.225051012,4.110423393,18.56946624,78.7,22.33524989,-0.52612776,2.405958,2.49,0.2556375,77.92,87.83,82.87,3.4447,1,23.5599139,26.6606849,6.2812344,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"457","SWE","Sweden","2002",4482500,0.0559085332517176,5.99625662888266,1.21253736626599,2.69642081660863,3.29983581227403,6.191349784,1.207636994,4.983714089,4.301405362,17.75117407,78,20.92680188,1.362529132,2.158482,2.45,-0.5210905,77.33,86.07,81.7,3.4447,1,23.3078214,26.5398292,6.185856,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"458","SWE","Sweden","2003",4500250,0.116740837471885,6.64275765754942,0.982540839928214,2.55475648316785,4.08800117438157,6.237182844,1.199187252,5.037995773,4.161675464,17.48392786,77.2,17.83264698,1.768790706,1.925655,2.45,-1.1007311,77.58,85.83,81.71,3.4447,1,23.4410739,27.3921607,6.4210166,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"459","SWE","Sweden","2004",4520500,0.0670118531164255,7.44908017533397,0.834447052788547,2.49316325143241,4.95591692390156,6.457220591,1.203414228,5.253802208,4.078094554,17.80392958,76.4,18.91584778,3.748313622,0.3736598,2.45,0.3394137,78.23,87.47,82.85,3.4447,1,23.6238464,28.5576421,6.7464135,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"460","SWE","Sweden","2005",4613250,0.773853446620467,7.66996064056061,0.909809991841129,2.64162957808437,5.02833106247624,6.640887586,1.210974282,5.429909726,4.086780144,18.32478822,75.7,NA,1.808308088,0.4531709,2.45,0.5154329,79.34,88.17,83.76,3.4447,1,23.4588795,28.3225917,6.6441627,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"461","SWE","Sweden","2006",4686500,0.181816285018509,7.07774356233918,1.00376358508975,2.66540451948283,4.41233904285635,7.071094738,1.251032451,5.820054866,4.109790266,19.11957185,74.3,NA,2.51320516,1.360215,2.45,2.3737817,78.85,89.54,84.19,7.20594550561798,2.622,23.7469627,29.580217,7.0244031,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"462","SWE","Sweden","2007",4749500,0.365220596821919,6.16523666061883,1.15648111340822,2.67020219416014,3.49503446645869,7.453709128,1.25828681,6.19542311,4.079627285,20.08684901,70.8,12.76792812,0.894509425,2.212169,2.45,3.1732314,79.56,90.29,84.92,7.20594550561798,7.7272,23.7217263,28.8308509,6.8391755,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"463","SWE","Sweden","2008",4793750,0.136153290358052,6.15498152686355,1.02335946623341,2.5097327766134,3.64524875025016,7.299741427,1.264206337,6.035536595,4.251063107,20.29530007,68.3,12.07432818,-1.997472804,3.437049,2.45,0.4865258,80.11,88.71,84.41,7.20594550561798,7.7272,22.7521224,27.1118664,6.168525,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"464","SWE","Sweden","2009",4754750,-0.187518112026766,8.40133452053125,0.707264661342591,2.43761502589916,5.96371949463209,6.289069492,1.24154642,5.047521994,4.440574398,18.05320895,68.4,12.77645064,-3.967918385,-0.4944606,2.45,-5.3220303,78.94,89.6,84.27,7.20594550561798,7.7272,21.663855,24.6294145,5.3356807,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"465","SWE","Sweden","2010",4779500,0.20448837380872,8.67120085451411,1.05373772486685,3.02277545648022,5.64842539803389,6.571515432,1.305230413,5.266284705,4.467032794,18.02338212,68.2,17.27394389,4.751163443,1.157988,2.45,-1.425979,79.68,88.45,84.06,7.31547687861272,7.7572,22.3621664,27.4236465,6.1325215,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"466","SWE","Sweden","2011",4841750,0.321868746052471,7.86030646155333,1.32848885199097,3.2314593463954,4.62884711515793,6.830902113,1.303237044,5.527662369,4.3678414,18.52614047,67.5,18.22377933,1.053562856,2.961151,2.45,0.0336341,78.86,86.13,82.49,7.31547687861272,7.8332,22.6541809,27.4038223,6.2081115,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"467","SWE","Sweden","2012",4865500,0.149203447934759,8.04183826787196,1.33988731994867,3.28255344574915,4.75928482212281,6.643710646,1.317328728,5.326377954,4.505667861,18.21784453,67.5,17.54140999,-1.784961173,0.8883775,2.45,-2.0110584,77.93,85.71,81.82,7.31547687861272,7.8332,22.1105454,25.2666221,5.586588,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"468","SWE","Sweden","2013",4917750,0.285328306393272,8.14745384135116,1.26818538203305,3.21441781080036,4.9330360305508,6.571599325,1.292028118,5.279570101,4.412960817,18.03253014,67.7,17.00709873,-0.110740005,-0.04429297,2.45,-2.4326302,76.42,85.07,80.75,7.31547687861272,7.8332,21.98312,24.9307745,5.4805621,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"469","SWE","Sweden","2014",4959000,0.146744502155259,8.02464336397172,1.41307431026653,3.36740514145228,4.65723822251944,6.83771308,1.280191837,5.557522131,4.348953485,18.87951832,67.3,16.82168847,0.993857163,-0.1796385,2.45,-1.7031183,79.95,88.67,84.31,3.43277971014493,6.186,22.1652218,25.5300643,5.6587954,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"470","SWE","Sweden","2015",4997000,0.255887421405331,7.50435233896882,1.67011863569694,3.54022014713037,3.96413219183845,7.151625993,1.249750808,5.901877733,4.150926703,19.60251734,67,17.58189692,2.602741178,-0.04678474,2.45,0.5390346,79.35,88.15,83.75,3.43277971014493,1,22.627053,27.2377689,6.1631044,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"471","SWE","Sweden","2016",5053250,0.29767780792161,6.99031015853116,1.94331131901886,3.68569516570838,3.30461499282278,7.269983594,1.312865703,5.957120208,4.372109084,19.83841859,66.7,16.8199091,-0.0259938,0.9842693,2.45,0.3879479,78.79,87.42,83.11,3.43277971014493,1,22.3175266,26.3695353,5.885028,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"472","SWE","Sweden","2017",5140250,0.347669540368821,6.70956596779342,2.16567665883736,3.81192214078143,2.89764382701199,7.481704747,1.370764938,6.110935087,4.605397334,20.53107968,66.1,16.81583428,0.060839615,1.794499,2.45,0.6030413,79.36,87.68,83.52,3.43277971014493,1,21.992055,26.233718,5.7693337,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"473","SWE","Sweden","2018",5203250,0.318581845371574,6.37580124105923,2.29443308320714,3.82476787523628,2.55103336582295,7.405350349,1.431859476,5.973493422,4.868601477,20.31104265,65.5,14.38546081,-0.077406039,1.953535,2.45,0.3366054,80.21,87.71,83.96,3.43277971014493,1,21.8009168,25.2853449,5.512437,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"474","SWE","Sweden","2019",5260250,0.254340545752644,6.83859961769536,2.22111987726397,3.89735160634923,2.94124801134613,7.219169048,1.439880068,5.779288139,4.86858484,19.54117932,65.2,12.1084717,0.578825397,1.784151,2.45,0.2037995,81.22,87.87,84.54,3.43562413793103,1,21.8655979,25.1059949,5.4895759,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"475","SWE","Sweden","2020",5270500,0.0878735358206379,8.43921954498799,1.66979736487171,3.75390284341441,4.68531670157358,7.181678444,1.427100522,5.754575019,4.990812775,20.12472568,NA,11.70228226,-2.555255549,0.4973673,NA,-3.6936186,79.16,88.09,83.62,3.43562413793103,1,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"476","SWE","Sweden","2021",5332750,0.254921024481626,8.90107234408963,2.28715958038214,4.51200320118006,4.38906914290957,7.451821154,1.386483015,6.06533603,4.766248104,20.85052325,NA,19.31458284,3.190931856,2.163197,NA,-0.6930364,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"477","SWE","Sweden","2022",5403000,0.391279874563266,7.40172485174228,2.99555910386945,4.70874763222381,2.69297721951847,7.640568389,1.415624478,6.224947598,4.846989232,21.31374135,NA,NA,0.091283295,8.369291,NA,0.532792,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"478","GBR","United Kingdom","2000",29070250,NA,3.74411070673243,1.24008304056263,2.15476406815406,1.58934663857837,7.475409205,0.697758315,6.777650858,1.66045608,16.12878176,29.8,26.70945178,2.527098908,1.2,1.51,2.6319777,69.23,90.56,79.89,4.3562,1,37.5164893,28.5947596,10.7277499,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"479","GBR","United Kingdom","2001",29200500,0.217817731119025,3.32180734114336,2.00851365388384,2.58300123891918,0.738806102224181,7.420274052,0.794565293,6.625709634,1.900425036,15.84723694,29.3,25.27700034,0.887381624,1.6,1.51,1.8928089,68.8,91.31,80.05,4.3562,1,36.3559401,27.1667184,9.8767159,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"480","GBR","United Kingdom","2002",29472750,0.258400713644426,3.21206882742892,2.07572987962114,2.58212843222289,0.629940395206028,7.483865892,0.842928956,6.640934749,1.99401628,15.70966557,28.8,21.75296713,0.53366439,1.5,1.51,0.9373099,69.11,89.7,79.4,4.3562,1,35.997581,28.0784341,10.107557,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"481","GBR","United Kingdom","2003",29711000,0.113778164047335,3.14047911443401,2.00089170110436,2.50674262690899,0.633736487525021,7.569987945,0.903865186,6.666122816,2.086808247,15.3904811,29.3,21.44655026,1.794234331,1.4,1.51,1.4472253,69.86,90.44,80.15,4.3562,1,35.8143797,29.0610765,10.4080443,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"482","GBR","United Kingdom","2004",29953750,0.280522222161388,2.84903441123013,2.15157645756482,2.47586658889262,0.373167822337506,7.625064044,1.052842008,6.57222103,2.406870689,15.02455832,28.8,20.50722793,0.942070129,1.4,1.51,1.3250524,68.61,90.35,79.48,4.3562,1,35.2954718,28.2956962,9.9870995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"483","GBR","United Kingdom","2005",30313750,0.28953530833646,2.84260740165579,2.0734740084287,2.42777111019559,0.414836291460201,7.79876465,0.645784923,7.152979543,1.4502272,16.06331322,28.6,21.05861789,1.216999674,2.1,1.51,1.4866567,69.34,89.91,79.63,4.3562,1,34.6451943,28.8637013,9.9998854,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"484","GBR","United Kingdom","2006",30808500,0.382304550686397,3.06693036660252,1.97340721004524,2.46014278003536,0.606787586567161,7.848601082,1.093591888,6.755011628,2.475155281,15.28879547,28.3,22.35505808,0.769911997,2.5,1.51,1.4587782,68.89,90.08,79.49,4.3562,1,33.762677,28.2735714,9.5459146,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"485","GBR","United Kingdom","2007",31032500,0.21696202953613,2.78605241470398,2.15080854793832,2.44791040451842,0.338142010185563,7.985696994,1.101434027,6.884262346,2.491538052,15.57279073,28,23.77576855,1.233490516,2.4,1.51,2.0111906,68.27,89.62,78.95,4.3562,1,33.3532933,27.9314788,9.316068,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"486","GBR","United Kingdom","2008",31414750,0.278717594536558,2.88334053072629,1.98606385226349,2.39301032213438,0.490330208591905,7.567075171,1.26829349,6.298780415,2.938102742,14.5916258,27.5,24.1643256,-1.251098603,3.5,1.51,0.3022228,69.68,88.27,78.97,4.3562,1,31.92938,28.2505782,9.0202345,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"487","GBR","United Kingdom","2009",31559000,0.0175512775503842,4.84094486584226,1.41240375402376,2.6148362666786,2.22610859916366,6.591098332,1.344098547,5.246999889,3.269127232,12.76179508,27.4,24.52439257,-3.756527561,2,1.51,-5.0449888,70.19,88.83,79.51,4.3562,1,29.8800958,26.8280166,8.0162371,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"488","GBR","United Kingdom","2010",31725250,0.216007171003416,4.71730755787426,1.48546243256169,2.64714622944437,2.07016132842989,6.856700261,1.345849509,5.510851721,3.134370873,12.83431246,26.6,32.5512516,2.045265083,2.5,1.51,-3.7178202,72.29,88.12,80.2,4.3562,5.9752,31.0507808,27.4137451,8.5121819,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"489","GBR","United Kingdom","2011",31971000,0.160010208014151,4.79924506555148,1.46384971138685,2.65054211513085,2.14870295042063,6.79726718,1.261154198,5.536113956,2.901435113,12.73648809,26,33.46039387,0.591581297,3.8,1.51,-3.7311931,73.86,88.04,80.95,4.3562,9,31.3913498,27.707867,8.6978735,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"490","GBR","United Kingdom","2012",32267500,0.31936378409699,4.91408452000042,1.4959663223501,2.71132900015889,2.20275551984153,6.821673362,1.174737496,5.646936682,2.694017202,12.95008001,26.1,34.72646882,0.643963625,2.6,1.51,-3.2803236,72.76,88.11,80.44,4.3562,9,31.0289178,28.3499511,8.796683,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"491","GBR","United Kingdom","2013",32517250,0.158610141601852,4.37174729420123,1.66122615866497,2.6948953531074,1.67685194109382,7.014344784,1.131713094,5.882632268,2.561807593,13.31624781,25.6,36.15056311,0.889235951,2.3,1.35,-2.6123252,72.5,88.25,80.38,4.3562,9,30.5982017,27.8069723,8.5084335,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"492","GBR","United Kingdom","2014",32779500,0.126917165853341,3.16114451131949,2.03777896255712,2.53805314813732,0.623091363182169,7.409070569,1.225615565,6.183457639,2.732513291,13.7860359,25,35.73224685,1.402928212,1.5,1.35,-0.8887004,72.54,87.75,80.14,4.3562,9,30.906338,29.245341,9.038664,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"493","GBR","United Kingdom","2015",33065250,0.313431697734995,2.41333025838573,2.22738480035482,2.31849415262682,0.0948361057589122,7.792229121,1.200206902,6.592023446,2.663042776,14.6265118,24.7,30.668295,0.833664403,0.4,1.35,-0.1249502,71.94,88.63,80.29,4.3562,9,30.5830534,29.1889456,8.9268708,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"494","GBR","United Kingdom","2016",33377250,0.153242458896416,2.31534388562305,2.2492900082205,2.28207797139501,0.0332659142280418,8.054413949,1.188781219,6.86563313,2.618155625,15.12077724,23.6,26.4733021,0.6816258,1,1.35,0.3870988,73.06,88.46,80.76,4.3562,9,30.5603082,28.9324619,8.8418495,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"495","GBR","United Kingdom","2017",33533000,0.139003799849713,2.37134398039963,2.36924916722564,2.37029634239421,0.00104763800542251,8.207737912,1.198795955,7.00894399,2.649438783,15.49034926,23.3,25.49170069,1.191489897,2.6,1.35,1.4664042,74.18,89.27,81.72,4.3562,9,29.9597464,28.6346377,8.5788648,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"496","GBR","United Kingdom","2018",33819500,0.255048659104406,2.6622445735128,2.47707078917907,2.56798914847767,0.0942554250351342,8.073355295,1.194667349,6.878687696,2.6485929,15.25013922,23.4,25.14760598,0.409085531,2.3,1.35,2.0902864,73.32,89.49,81.41,4.3562,9,29.6796622,28.2156875,8.3743207,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"497","GBR","United Kingdom","2019",34104000,0.191992772192006,3.32168323313521,2.41771524780719,2.83388147266898,0.487801760466234,8.107213048,1.241110022,6.866101191,2.758730654,15.26192159,23.5,24.09648958,0.364980187,1.7,1.35,2.9010348,73.08,89.55,81.31,4.3562,9,29.3836896,28.0840733,8.2521369,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"498","GBR","United Kingdom","2020",34060250,-0.210757209405776,6.59459364823694,1.62095802175511,3.26948917635844,3.3251044718785,7.219603755,1.301861839,5.91774214,3.127473568,14.21624136,NA,20.0371344,-10.76642794,1,NA,-8.6909408,71.23,88.91,80.07,4.3562,9,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
"499","GBR","United Kingdom","2021",33931250,0.00709720840678865,6.72026219596891,2.84723118648224,4.37425880643799,2.34600338953092,7.555729122,1.361872255,6.193857433,3.108733774,14.13866369,NA,28.42455302,7.329388423,2.5,NA,-2.2801258,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
"500","GBR","United Kingdom","2022",34005750,0.10587476075896,4.67832902341011,3.64860275928304,4.13150870550312,0.546820317906992,7.748995774,1.331740875,6.417255448,2.993242367,14.42352732,NA,NA,3.304588723,7.9,NA,1.08016,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"501","USA","United States","2000",142585750,NA,3.96666666666667,3.69851411083333,3.83024446212496,0.136422204541715,9.85393173,1.614902278,8.239030004,3.793305739,19.35297276,12.9,6.026001405,1.390189426,3.376857,0.09,1.8071115,53.43,76.96,65.19,3.94617142857143,5.2224,34.3122413,22.1709668,7.6073556,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"502","USA","United States","2001",143768916.666667,0.221273860439077,4.74166666666667,2.97534773833333,3.75607603658355,0.985590630083116,9.505065322,1.641493267,7.863573744,3.892325649,18.64618661,12.9,6.101146722,-0.168585715,2.826171,0.09,-0.2358348,53.37,75.71,64.54,6.59434285714286,8.5928,33.1948279,21.4767704,7.129177,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"503","USA","United States","2002",144856083.333333,0.160908728862671,5.78333333333333,2.371354,3.70328646384982,2.08004686948351,9.09265089,1.713673251,7.378977199,4.059579449,17.48031264,12.8,8.524355301,1.123248487,1.586032,0.09,-1.1366498,52.75,72.62,62.69,7.03635428571429,8.7776,32.7467,22.4782394,7.3608816,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"504","USA","United States","2003",146499500,0.287597978683361,5.99166666666667,2.2394455575,3.66306037333368,2.32860629333299,9.210761344,1.726085572,7.484674431,4.052049506,17.57054912,12.4,11.80895931,1.614905316,2.270095,0.09,-0.8975885,53.12,73.88,63.5,7.04603428571428,8.7888,32.4087516,23.502166,7.6167586,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"505","USA","United States","2004",147379583.333333,0.202035214958741,5.54166666666667,2.42729698833333,3.66759741661312,1.87406925005355,9.461600767,1.701666325,7.759934781,3.979668427,18.14807461,12,12.67018275,1.903437045,2.677237,0.09,0.2667234,54.29,77.01,65.65,7.03019428571428,8.7896,31.8134694,24.1101848,7.6702863,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"506","USA","United States","2005",149289166.666667,0.340838700854876,5.08333333333333,2.71717922833334,3.71649401237615,1.36683932095718,9.703436375,1.665490771,8.037944327,3.936484523,18.99814997,12,11.75230567,1.298577939,3.392747,0.09,1.0828333,53.78,76.37,65.07,7.05584,8.8168,30.7071048,25.1905472,7.7352877,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"507","USA","United States","2006",151408833.333333,0.391150072563501,4.60833333333333,2.90385741,3.65813379986982,0.950199533463512,9.643333535,1.669080277,7.974254319,3.987476348,19.05070171,11.5,10.00999572,0.419259383,3.225944,0.09,1.4004179,54.06,78.54,66.3,7.10072,8.8644,29.7294007,25.0213125,7.4386863,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"508","USA","United States","2007",153123083.333333,0.205149585777563,4.61666666666667,2.93314148416667,3.67985550240352,0.936811164263149,9.316255167,1.706996121,7.609259641,4.090196034,18.23282621,11.6,9.950530035,0.326806437,2.852673,0.09,1.3315759,54.78,80.5,67.64,7.22857142857143,9,29.4867473,24.9104739,7.3452885,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"509","USA","United States","2008",154321583.333333,0.17496506268479,5.8,2.37418111833333,3.71082881393541,2.08917118606459,8.729752511,1.752365849,6.977387686,4.262702194,16.97278329,11.9,10.64187297,-0.390115759,3.8391,0.09,-0.198513,54.68,75.78,65.23,7.22857142857143,9,29.1163612,24.3630854,7.093644,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"510","USA","United States","2009",154188500,-0.183160765210832,9.28333333333333,1.58884864166666,3.84054834064167,5.44278499269166,7.55937493,1.784567301,5.774808256,4.44057317,14.36956656,11.8,16.25184043,-0.395277317,-0.3555463,0.09,-3.8599124,53.26,74.36,63.81,3.81128,5.6544,28.8204822,25.0194057,7.2107134,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"511","USA","United States","2010",153885250,0.034655630291993,9.60833333333333,1.84707365583334,4.21275436934855,5.39557896398478,7.650308286,1.789023792,5.861285615,4.282713316,14.03123092,11.4,28.98765765,2.703399338,1.640043,0.09,-2.3797227,53.76,75.46,64.61,4.31665142857143,5.4704,29.7541113,25.7938746,7.6747382,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"512","USA","United States","2011",153623666.666667,0.0367369935974755,8.93333333333333,2.10726065666667,4.33876271144462,4.59457062188871,7.904455773,1.721607604,6.18284805,4.080956112,14.65602932,11.3,31.32135845,0.509058452,3.156842,0.09,-2.1194052,54.96,75.42,65.19,4.21897142857143,5.352,29.977257,25.2500494,7.5692722,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"513","USA","United States","2012",154973833.333333,0.23922016097877,8.075,2.36093543583334,4.3662974754767,3.7087025245233,8.316288457,1.628426364,6.687862133,3.820797118,15.69181445,10.8,29.29325232,0.507101953,2.069337,0.09,-1.3706751,55,75.75,65.37,3.75285428571429,5.2352,30.147906,24.9330129,7.5167813,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"514","USA","United States","2013",155397500,-0.0749217331890453,7.35833333333333,2.513941665,4.30097904570866,3.05735428762467,8.472458636,1.531326188,6.941133821,3.564662514,16.15775903,10.8,25.91234503,0.294053282,1.464833,0.09,-1.1633055,54.65,76.23,65.44,3.75285428571429,5.2352,29.8901724,25.0964763,7.50138,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"515","USA","United States","2014",155920250,0.220988414922572,6.175,2.92726741166667,4.25157338723462,1.92342661276538,8.743800003,1.478824747,7.264975357,3.433295233,16.86664043,10.7,23.02173235,0.448198433,1.622223,0.09,-0.7237073,56.26,77.7,66.98,3.48605714285714,5.336,29.3780755,24.9272946,7.3231594,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"516","USA","United States","2015",157138083.333333,0.182055725220706,5.26666666666667,3.415062325,4.24098985045551,1.02567681621116,8.887459227,1.486270087,7.401190607,3.419759376,17.02940212,10.6,18.65203762,0.701477124,0.1186271,0.09,-0.0094641,55.52,76.4,65.96,3.40943428571429,5.2606,29.5123837,24.8572768,7.3359749,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"517","USA","United States","2016",159187500,0.322661038535883,4.86666666666667,3.57346560166667,4.17023571613298,0.696430950533691,8.902272018,1.495767507,7.406504419,3.423061347,16.94977252,10.3,17.04706641,-0.0127904,1.261583,0.09,-0.2953738,55.93,78.54,67.23,3.75285428571429,5.2352,29.3453274,25.0698864,7.3568402,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"518","USA","United States","2017",160319333.333333,0.137414694611617,4.35,3.67567132083333,3.99864605155607,0.351353948443925,9.05628555,1.504858216,7.551425271,3.431048433,17.21710761,10.3,15.10595647,0.686274677,2.13011,0.09,0.0151038,56.04,79.67,67.86,6.09272714285714,7.6151,29.1935927,24.8586983,7.2571471,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
